smiles_raw,smiles,valid_rdkit,in_training_set
CCc1ccc(C(=O)N2CCC(Nc3nccnc3C#N)CC2C)o1,CCc1ccc(C(=O)N2CCC(Nc3nccnc3C#N)CC2C)o1,True,False
CNC(=O)c1cnc2nc(Nc3cc(Br)ccc3OC)sc2c1,CNC(=O)c1cnc2nc(Nc3cc(Br)ccc3OC)sc2c1,True,False
O=S(=O)(Cc1ccc(-c2nn[nH]n2)cc1)Nc1ccc(-n2ncc3cnccc32)c(F)c1,O=S(=O)(Cc1ccc(-c2nn[nH]n2)cc1)Nc1ccc(-n2ncc3cnccc32)c(F)c1,True,False
NC(=O)c1cccc(C(=O)N2CC3Oc4c(F)ccc(F)c4OC3C2)c1,NC(=O)c1cccc(C(=O)N2CC3Oc4c(F)ccc(F)c4OC3C2)c1,True,False
O=C(NCCOCCCNc1ncnc2cccc(Cl)c12)c1cccs1,O=C(NCCOCCCNc1ncnc2cccc(Cl)c12)c1cccs1,True,False
CN(Cc1ccco1)c1nnc(-c2ccccn2)n1CC1CC(F)(F)CO1,CN(Cc1ccco1)c1nnc(-c2ccccn2)n1CC1CC(F)(F)CO1,True,False
NC(=O)C1CCC1C(=O)Nc1cc2ncnc(Nc3cccc(F)c3)c2cn1,NC(=O)C1CCC1C(=O)Nc1cc2ncnc(Nc3cccc(F)c3)c2cn1,True,False
O=C(NCc1ccc(F)cc1)c1ccc(OC2CCOC2)cc1,O=C(NCc1ccc(F)cc1)c1ccc(OC2CCOC2)cc1,True,False
CC(NC(=O)CNCc1cc(Cl)c(N)c([N+](=O)[O-])c1)c1nnnn1-c1ccccc1,CC(NC(=O)CNCc1cc(Cl)c(N)c([N+](=O)[O-])c1)c1nnnn1-c1ccccc1,True,False
C=CC(C)=CC(=O)N1C2COCC1CN(Cc1c[nH]c3ccc(Br)cc13)C2,C=CC(C)=CC(=O)N1C2COCC1CN(Cc1c[nH]c3ccc(Br)cc13)C2,True,False
O=C(Nc1cnc(Cl)c(Br)c1)c1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,O=C(Nc1cnc(Cl)c(Br)c1)c1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,True,False
C=CCCC(=O)N1CCCC(N(C)C(=O)c2coc(C(C)(C)C)n2)CC1,C=CCCC(=O)N1CCCC(N(C)C(=O)c2coc(C(C)(C)C)n2)CC1,True,False
CN(C(=O)c1ccc(Cl)[nH]1)c1ccc(F)cc1Oc1ccc([N+](=O)[O-])c(Cl)c1,CN(C(=O)c1ccc(Cl)[nH]1)c1ccc(F)cc1Oc1ccc([N+](=O)[O-])c(Cl)c1,True,False
Cc1nc(C(C)C)ccc1C(=O)OC(C)C(=O)NCc1ccccn1,Cc1nc(C(C)C)ccc1C(=O)OC(C)C(=O)NCc1ccccn1,True,False
Cc1cccc(C2=CCN(C(=O)C(=O)NCc3ncc(C(F)(F)F)cn3)CC2)c1C,Cc1cccc(C2=CCN(C(=O)C(=O)NCc3ncc(C(F)(F)F)cn3)CC2)c1C,True,False
CN(C)c1ccc(C2=CCN(Cc3ccccc3)CC2)c(O)c1,CN(C)c1ccc(C2=CCN(Cc3ccccc3)CC2)c(O)c1,True,False
C#CCCCCC(=O)N1C2CCC1CN(C(=O)CCc1ccon1)C2,C#CCCCCC(=O)N1C2CCC1CN(C(=O)CCc1ccon1)C2,True,False
O=C(NCCc1ccc2c(c1)OCCO2)NCC(c1cccc(F)c1)N1CCOCC1,O=C(NCCc1ccc2c(c1)OCCO2)NCC(c1cccc(F)c1)N1CCOCC1,True,False
Cc1cnn(C2CCN(C(=O)C(=O)Nc3ccc(-c4ncn(C)n4)cc3)C2)c1,Cc1cnn(C2CCN(C(=O)C(=O)Nc3ccc(-c4ncn(C)n4)cc3)C2)c1,True,False
C=CC(=O)NCC1(COC)CCN(C(=O)Nc2ncc(Cc3ccc(OC)cc3F)s2)CC1,C=CC(=O)NCC1(COC)CCN(C(=O)Nc2ncc(Cc3ccc(OC)cc3F)s2)CC1,True,False
CC1CCCN(C(=O)c2cc[nH]n2)C1CNCC(=O)N1CCCCC1,CC1CCCN(C(=O)c2cc[nH]n2)C1CNCC(=O)N1CCCCC1,True,False
Cc1nscc1C(=O)NC1CCCN(c2ccccc2Cl)C1=O,Cc1nscc1C(=O)NC1CCCN(c2ccccc2Cl)C1=O,True,False
CCN(CC)C(=O)Nc1ccc(C2CC2N)cc1,CCN(CC)C(=O)Nc1ccc(C2CC2N)cc1,True,False
Cc1cccc2c1C(OCCN1CCOCC1)CCN2C1CCN(C2CC2)C1,Cc1cccc2c1C(OCCN1CCOCC1)CCN2C1CCN(C2CC2)C1,True,False
CCOc1cncc(Nc2ccc(N3CCNC(=O)C3)cc2)c1,CCOc1cncc(Nc2ccc(N3CCNC(=O)C3)cc2)c1,True,False
CCC(=O)N1CCC(N2CCCC(C(C)(C)C#N)CC2)C1,CCC(=O)N1CCC(N2CCCC(C(C)(C)C#N)CC2)C1,True,False
C=CCN1C(=O)S/C(=C/c2c(O)cccc2OP(N)(=O)c2cccnc2)C1=O,C=CCN1C(=O)S/C(=C/c2c(O)cccc2OP(N)(=O)c2cccnc2)C1=O,True,False
CC(=O)N1CCCC1CCCNC(=O)c1cnn2c(=O)cc[nH]c12,CC(=O)N1CCCC1CCCNC(=O)c1cnn2c(=O)cc[nH]c12,True,False
NS(=O)(=O)N1CCC(C(=O)N2CCCC2Cc2cc(F)ccc2F)CC1,NS(=O)(=O)N1CCC(C(=O)N2CCCC2Cc2cc(F)ccc2F)CC1,True,False
C=CCNC1CN(C(=O)c2cc3ccccc3n2Cc2ccccc2N)CC1c1ccc(OC)cc1,C=CCNC1CN(C(=O)c2cc3ccccc3n2Cc2ccccc2N)CC1c1ccc(OC)cc1,True,False
O=C(NCc1cc2cc(Br)ccc2[nH]1)Nc1ccccc1F,O=C(NCc1cc2cc(Br)ccc2[nH]1)Nc1ccccc1F,True,False
COc1ccc(N(C)CC(=O)N2c3ccccc3NC(=O)C23CCN(Cc2cccc4cccnc24)C3)cc1,COc1ccc(N(C)CC(=O)N2c3ccccc3NC(=O)C23CCN(Cc2cccc4cccnc24)C3)cc1,True,False
CN(C)C1CCCN(C(=O)NC2C3CCc4ccccc4C32)C1,CN(C)C1CCCN(C(=O)NC2C3CCc4ccccc4C32)C1,True,False
Cc1cc(C(=O)N2CCC(NC(=O)c3n[nH]c4ccccc34)C2)cs1,Cc1cc(C(=O)N2CCC(NC(=O)c3n[nH]c4ccccc34)C2)cs1,True,False
Cc1nc(CN(C)Cc2nc(C(F)(F)F)n3c2CCCC3)n[nH]1,Cc1nc(CN(C)Cc2nc(C(F)(F)F)n3c2CCCC3)n[nH]1,True,False
Cc1cc(NC(=O)c2cc(Oc3cccnc3)ccn2)ccc1NC(=O)c1ccccc1,Cc1cc(NC(=O)c2cc(Oc3cccnc3)ccn2)ccc1NC(=O)c1ccccc1,True,False
COc1cc(NC2CCCC(S(=O)(=O)c3ccccc3)C2)c([N+](=O)[O-])cc1OC,COc1cc(NC2CCCC(S(=O)(=O)c3ccccc3)C2)c([N+](=O)[O-])cc1OC,True,False
Cn1nc(C(=O)NCCN2CCC(Cc3cc(F)ccc3F)CC2)cc1C(=O)c1ccccc1,Cn1nc(C(=O)NCCN2CCC(Cc3cc(F)ccc3F)CC2)cc1C(=O)c1ccccc1,True,False
CCn1cc(C2CN(c3nnc(C4CCCCO4)n3CC(=O)N(C)C)CCO2)cn1,CCn1cc(C2CN(c3nnc(C4CCCCO4)n3CC(=O)N(C)C)CCO2)cn1,True,False
CN1CCN(c2ccnc(Nc3ccc(OCc4cccc(Br)c4)c(Cl)c3)c2)CC1,CN1CCN(c2ccnc(Nc3ccc(OCc4cccc(Br)c4)c(Cl)c3)c2)CC1,True,False
CCOc1c(Cl)cc(NC(=O)c2n[nH]c(C3CC3)c2Br)cc1C(F)(F)F,CCOc1c(Cl)cc(NC(=O)c2n[nH]c(C3CC3)c2Br)cc1C(F)(F)F,True,False
CN(Cc1cc2cc(Br)ccc2o1)C1CCNC1,CN(Cc1cc2cc(Br)ccc2o1)C1CCNC1,True,False
C=CCN1CCC(NC(=O)Nc2cc(F)cc(F)c2)C1,C=CCN1CCC(NC(=O)Nc2cc(F)cc(F)c2)C1,True,False
COc1ccc(Nc2ncnc3scc(C)c32)c2ncccc12,COc1ccc(Nc2ncnc3scc(C)c23)c2ncccc12,True,False
CC(NCC1CN(C(=O)OC(C)(C)C)CCO1)c1ccc(C(=O)N(C)C)cc1,CC(NCC1CN(C(=O)OC(C)(C)C)CCO1)c1ccc(C(=O)N(C)C)cc1,True,False
CSc1nc(C2CC2)cc(C(=O)N2CCN(C3CC4CCC3C4)CC2)c1Nc1ccccc1C#N,CSc1nc(C2CC2)cc(C(=O)N2CCN(C3CC4CCC3C4)CC2)c1Nc1ccccc1C#N,True,False
Cc1cc(=O)oc2cc(OCC(=O)N3c4ccccc4OCC3C)ccc12,Cc1cc(=O)oc2cc(OCC(=O)N3c4ccccc4OCC3C)ccc12,True,False
O=[N+]([O-])c1cc2ncnc(Nc3ccnc(Cl)c3)c2cc1NCCN1CCNCC1,O=[N+]([O-])c1cc2ncnc(Nc3ccnc(Cl)c3)c2cc1NCCN1CCNCC1,True,False
O=C(c1ccc(-c2ccccc2)cc1)N1CCOc2cc(Oc3cnccn3)ccc21,O=C(c1ccc(-c2ccccc2)cc1)N1CCOc2cc(Oc3cnccn3)ccc21,True,False
C=C(C)CC(C)(C)C(=O)NC1CC(C)OC1=O,C=C(C)CC(C)(C)C(=O)NC1CC(C)OC1=O,True,False
O=C(CN1CCN(CC2CCN(c3ccccn3)C2)CC1)N1CCN(Cc2ccccc2)CC1,O=C(CN1CCN(CC2CCN(c3ccccn3)C2)CC1)N1CCN(Cc2ccccc2)CC1,True,False
Cc1nc(-c2ccccc2NC(=O)c2cc(C(F)F)[nH]n2)no1,Cc1nc(-c2ccccc2NC(=O)c2cc(C(F)F)[nH]n2)no1,True,False
C=C(Cl)CNC(C)CC1CCOC1,C=C(Cl)CNC(C)CC1CCOC1,True,False
CC1CCC(C)N1CC(=O)N1CCCC2NCCC21,CC1CCC(C)N1CC(=O)N1CCCC2NCCC21,True,False
C=CC(=O)N1CC2(CC2C(=O)N2CC(Nc3ncc(F)c(Nc4ccc(C(F)(F)F)cc4)n3)C2)C1,C=CC(=O)N1CC2(CC2C(=O)N2CC(Nc3ncc(F)c(Nc4ccc(C(F)(F)F)cc4)n3)C2)C1,True,False
O=C(NC1CC2CC(C1)N(C(=O)C(F)(F)F)C2)C1CCC1,O=C(NC1CC2CC(C1)N(C(=O)C(F)(F)F)C2)C1CCC1,True,False
CCn1cc(C(=O)NC2CN(C(=O)CCCF)CC2O)ccc1=O,CCn1cc(C(=O)NC2CN(C(=O)CCCF)CC2O)ccc1=O,True,False
CCOC(=O)C(N)Cc1nnc(-c2ccc(Oc3ccccc3)cc2)o1,CCOC(=O)C(N)Cc1nnc(-c2ccc(Oc3ccccc3)cc2)o1,True,False
O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2c(Nc3ccc(Cl)c(Cl)c3)cccc2c2[nH]c(Cl)cc12,O=C(Nc1cccc([N+](=O)[O-])c1)c1cc2c(Nc3ccc(Cl)c(Cl)c3)cccc2c2[nH]c(Cl)cc12,True,False
O=C(NC1CC2CCC1N2)C1CCCC12OCCO2,O=C(NC1CC2CCC1N2)C1CCCC12OCCO2,True,False
C=CC(C(=O)N1CCN(Cc2ccc(OC(F)(F)F)cc2OC)CC1)c1ccccc1,C=CC(C(=O)N1CCN(Cc2ccc(OC(F)(F)F)cc2OC)CC1)c1ccccc1,True,False
CC(NC(=O)NCc1cc(F)cc2c1OCOC2)c1cccc(OC(F)F)c1,CC(NC(=O)NCc1cc(F)cc2c1OCOC2)c1cccc(OC(F)F)c1,True,False
Cc1ccc(-c2ncc(C(=O)NC(Cc3ccccc3)C(=O)N3CCCC3)[nH]2)cc1,Cc1ccc(-c2ncc(C(=O)NC(Cc3ccccc3)C(=O)N3CCCC3)[nH]2)cc1,True,False
N#Cc1cnc2ccccc2c1-c1ccc2c(c1)NC(=O)CC2,N#Cc1cnc2ccccc2c1-c1ccc2c(c1)NC(=O)CC2,True,False
C=CCNC1c2ccccc2CC1NC(=O)c1cnn(-c2ccccc2)n1,C=CCNC1c2ccccc2CC1NC(=O)c1cnn(-c2ccccc2)n1,True,False
CN(C(=O)NCc1ccnc(-c2ccccn2)n1)c1cc(F)ccc1F,CN(C(=O)NCc1ccnc(-c2ccccn2)n1)c1cc(F)ccc1F,True,False
CCc1nc(CN(C)C2CCN(C(=O)c3ncoc3C(C)C)C2)no1,CCc1nc(CN(C)C2CCN(C(=O)c3ncoc3C(C)C)C2)no1,True,False
Cc1cc(F)c(C#N)cc1Nc1nc2ncnc(NCc3ccccc3)c2[nH]c1=O,Cc1cc(F)c(C#N)cc1Nc1nc2ncnc(NCc3ccccc3)c2[nH]c1=O,True,False
Cc1cc(C)cc(OCc2nnc(N(C)C(C)C(C)S(C)(=O)=O)n2CC2CCCN2S(C)(=O)=O)c1,Cc1cc(C)cc(OCc2nnc(N(C)C(C)C(C)S(C)(=O)=O)n2CC2CCCN2S(C)(=O)=O)c1,True,False
CN(C)C(=O)c1ccc(Nc2ccc(O)c(Br)c2)cc1F,CN(C)C(=O)c1ccc(Nc2ccc(O)c(Br)c2)cc1F,True,False
C=CCNC(=O)c1ccc(Nc2c(C#N)c(C)nn2C2CCOC(C)C2)cc1,C=CCNC(=O)c1ccc(Nc2c(C#N)c(C)nn2C2CCOC(C)C2)cc1,True,False
C#CCCCCC(=O)N1CCOC2(CN(c3cnc(F)cn3)C2)C1,C#CCCCCC(=O)N1CCOC2(C1)CN(c1cnc(F)cn1)C2,True,False
C=CC(=O)Nc1cccc(OCc2cnn[nH]2)c1,C=CC(=O)Nc1cccc(OCc2cnn[nH]2)c1,True,False
CC(C)c1nc(C2CCN(c3ncnc4ccc(C#N)cc34)CC2)no1,CC(C)c1nc(C2CCN(c3ncnc4ccc(C#N)cc34)CC2)no1,True,False
O=C(NC1CC1c1ccccc1)c1ccnc(N2CCC(c3ccsc3)CC2)c1,O=C(NC1CC1c1ccccc1)c1ccnc(N2CCC(c3ccsc3)CC2)c1,True,False
C#CCOCCC(=O)N1CCC(c2nc(Nc3ccc(Cl)c4ncccc34)cc(-c3ccco3)n2)CC1,C#CCOCCC(=O)N1CCC(c2nc(Nc3ccc(Cl)c4ncccc34)cc(-c3ccco3)n2)CC1,True,False
Cc1ccnc(N2CCN(C(=O)/C=C/c3ccc(S(N)(=O)=O)cc3)CC2)c1,Cc1ccnc(N2CCN(C(=O)/C=C/c3ccc(S(N)(=O)=O)cc3)CC2)c1,True,False
Fc1ccc(Oc2nc(-c3ccc4c(c3)NC(=S)NC4(Cl)Cl)c3c(n2)[nH]c2ccnc(Nc4ccc(-n5ccnc5)cc4)c23)cc1,Fc1ccc(Oc2nc(-c3ccc4c(c3)NC(=S)NC4(Cl)Cl)c3c(n2)[nH]c2ccnc(Nc4ccc(-n5ccnc5)cc4)c23)cc1,True,False
Cc1cc(C)c(C(=O)N2CCC(CNCCF)C(C)C2)[nH]1,Cc1cc(C)c(C(=O)N2CCC(CNCCF)C(C)C2)[nH]1,True,False
CCC(=O)NC1CCC(Nc2ncnc3scc(C)c23)CC1,CCC(=O)NC1CCC(Nc2ncnc3scc(C)c23)CC1,True,False
CCC(NC(=O)NC(C)c1ccc(-c2cccnc2)cc1)C(=O)OC,CCC(NC(=O)NC(C)c1ccc(-c2cccnc2)cc1)C(=O)OC,True,False
CCCCOC(=O)Nc1cccc(-c2nnc(-c3ccc(F)c(F)c3)o2)c1,CCCCOC(=O)Nc1cccc(-c2nnc(-c3ccc(F)c(F)c3)o2)c1,True,False
CC(C)(C)Oc1ccc(CNC(=O)COCC(F)(F)C(F)(F)F)cn1,CC(C)(C)Oc1ccc(CNC(=O)COCC(F)(F)C(F)(F)F)cn1,True,False
Cc1cccc(CC(=O)N2CCC(Oc3cncc(Cl)c3)CC2)c1Br,Cc1cccc(CC(=O)N2CCC(Oc3cncc(Cl)c3)CC2)c1Br,True,False
CCOC1CCCN(c2nnc(-c3ccc(Oc4ccc([N+](=O)[O-])cc4F)cc3)n2C)C1,CCOC1CCCN(c2nnc(-c3ccc(Oc4ccc([N+](=O)[O-])cc4F)cc3)n2C)C1,True,False
O=C(CCCC(F)(F)F)OCC(=O)N1CCCCCC1,O=C(CCCC(F)(F)F)OCC(=O)N1CCCCCC1,True,False
C=C(C)CN1CCCC(C)(CNC(=O)C2Oc3ccccc3OCC2N(C)c2ccccc2)C1,C=C(C)CN1CCCC(C)(CNC(=O)C2Oc3ccccc3OCC2N(C)c2ccccc2)C1,True,False
CCC(=O)NC1CCC(c2nc(-c3ccc4nnc(Nc5cccc(Cl)c5)n4c3)no2)C(CCc2cc(=O)n3cc(Cl)ccc3n2)C1,CCC(=O)NC1CCC(c2nc(-c3ccc4nnc(Nc5cccc(Cl)c5)n4c3)no2)C(CCc2cc(=O)n3cc(Cl)ccc3n2)C1,True,False
C=CC(C)(CC)C(=O)N1C2CCC1CN(CC(=O)N(C)C)C2,C=CC(C)(CC)C(=O)N1C2CCC1CN(CC(=O)N(C)C)C2,True,False
N#Cc1ncn(-c2ncnc3cccc(OCc4ccccc4)c23)n1,N#Cc1ncn(-c2ncnc3cccc(OCc4ccccc4)c23)n1,True,False
COc1ccc(NC(=O)c2cnn(Cc3ccccc3)c2N)c(OCc2ccc(Oc3ccccc3)cc2)c1,COc1ccc(NC(=O)c2cnn(Cc3ccccc3)c2N)c(OCc2ccc(Oc3ccccc3)cc2)c1,True,False
O=C(NCC#CCO)c1sccc1NC(=O)c1cccc(Br)c1,O=C(Nc1ccsc1C(=O)NCC#CCO)c1cccc(Br)c1,True,False
O=C(NC1(CCO)CCOC1)c1ccc(Oc2ccc(Cl)cc2Cl)nc1,O=C(NC1(CCO)CCOC1)c1ccc(Oc2ccc(Cl)cc2Cl)nc1,True,False
CN(Cc1cccc(Br)c1)c1nnc(C2CCC2)n1CCS(=O)(=O)CC1CC1,CN(Cc1cccc(Br)c1)c1nnc(C2CCC2)n1CCS(=O)(=O)CC1CC1,True,False
CC1(Cn2nc(-c3ccc(Cl)cc3)cc2S(=O)(=O)c2ccccc2)NC1,CC1(Cn2nc(-c3ccc(Cl)cc3)cc2S(=O)(=O)c2ccccc2)CN1,True,False
CC/C=C\CNc1cc(Nc2c(OC)ccc3ncnc(Nc4ccccc4)c23)ncn1,CC/C=C\CNc1cc(Nc2c(OC)ccc3ncnc(Nc4ccccc4)c23)ncn1,True,False
CC(C)=CC(=O)NCc1cc2n(n1)CCCN(C(=O)C(C)Oc1ccc(Cl)cc1C)C2,CC(C)=CC(=O)NCc1cc2n(n1)CCCN(C(=O)C(C)Oc1ccc(Cl)cc1C)C2,True,False
COc1ccsc1CNc1nc(Nc2ccc(NC(=O)C3=CCNCC3)c(OC)c2)nc2ccccc12,COc1cc(Nc2nc(NCc3sccc3OC)c3ccccc3n2)ccc1NC(=O)C1=CCNCC1,True,False
Cc1ccc(N(CCC(=O)Nc2cccc(Nc3ccc(F)cc3F)c2)S(C)(=O)=O)c2nonc21,Cc1ccc(N(CCC(=O)Nc2cccc(Nc3ccc(F)cc3F)c2)S(C)(=O)=O)c2nonc12,True,False
C=C(C)CCNCc1cccc(-c2nn[nH]n2)c1Br,C=C(C)CCNCc1cccc(-c2nn[nH]n2)c1Br,True,False
C=Cn1c(SC(C)C(=O)Nc2ccc(N3CCOCC3)cc2)nc2ccc(Cl)cc2c1=O,C=Cn1c(SC(C)C(=O)Nc2ccc(N3CCOCC3)cc2)nc2ccc(Cl)cc2c1=O,True,False
COc1ccc2c(NCC3(CO)CCOCC3)ncnc2c1,COc1ccc2c(NCC3(CO)CCOCC3)ncnc2c1,True,False
COc1cc(-c2nn[nH]n2)ccc1NC(=O)Nc1ccc(Oc2ccccn2)cc1,COc1cc(-c2nn[nH]n2)ccc1NC(=O)Nc1ccc(Oc2ccccn2)cc1,True,False
CC(NCc1ncnn1C(C)(C)C)c1nc(-c2ccc(I)cc2)no1,CC(NCc1ncnn1C(C)(C)C)c1nc(-c2ccc(I)cc2)no1,True,False
Cc1nnc(CN2CC3(COCCN(C(=O)CCc4nnc(N)n4C(F)F)C3)C2C)o1,Cc1nnc(CN2CC3(COCCN(C(=O)CCc4nnc(N)n4C(F)F)C3)C2C)o1,True,False
COc1cc(Cl)ccc1C(=O)N1CC(C)C(Nc2cc(C#N)ncn2)C1,COc1cc(Cl)ccc1C(=O)N1CC(C)C(Nc2cc(C#N)ncn2)C1,True,False
COc1ccc(OS(=O)(=O)c2ccc(-c3c(C)noc3C)nc2)c2ccccc21,COc1ccc(OS(=O)(=O)c2ccc(-c3c(C)noc3C)nc2)c2ccccc12,True,False
O=C(NC1CCN(CC2CCCO2)CC1)Nc1ccc(N2CCC(O)CC2)c(C#N)c1,N#Cc1cc(NC(=O)NC2CCN(CC3CCCO3)CC2)ccc1N1CCC(O)CC1,True,False
O=C(NC1CC=CC1)c1cc2n(n1)CCN(Cc1ccc(Cl)cc1)C2=O,O=C(NC1CC=CC1)c1cc2n(n1)CCN(Cc1ccc(Cl)cc1)C2=O,True,False
CN(C(=O)c1ccc(Cl)c(F)c1N)c1cc(Cl)c2ncc(C#N)c(Nc3ccc(Cl)c(Cl)c3)c2c1,CN(C(=O)c1ccc(Cl)c(F)c1N)c1cc(Cl)c2ncc(C#N)c(Nc3ccc(Cl)c(Cl)c3)c2c1,True,False
COC(=O)c1cnc(N2CCC(c3ccccc3)C(C)C2)c(C#N)c1,COC(=O)c1cnc(N2CCC(c3ccccc3)C(C)C2)c(C#N)c1,True,False
CC(NC(=O)NC1CSc2ccccc21)C(O)c1c(F)cccc1Cl,CC(NC(=O)NC1CSc2ccccc21)C(O)c1c(F)cccc1Cl,True,False
CC(C(N)=O)N(C)C(C)CC(O)c1cccc2cccnc12,CC(CC(O)c1cccc2cccnc12)N(C)C(C)C(N)=O,True,False
C=C(C)Cn1nnnc1N1CCC(OC)(C(F)(F)F)CC1,C=C(C)Cn1nnnc1N1CCC(OC)(C(F)(F)F)CC1,True,False
CC(C)(NC(=O)Nc1cc2c(cc1O)NC(=O)CC2)c1ccccc1,CC(C)(NC(=O)Nc1cc2c(cc1O)NC(=O)CC2)c1ccccc1,True,False
Cc1cc(NC(=O)N2CCOC(C)(C3CC3)C2)ccc1N1CCC(N2CCCC2)C1,Cc1cc(NC(=O)N2CCOC(C)(C3CC3)C2)ccc1N1CCC(N2CCCC2)C1,True,False
CCN(Cc1cnn(C)c1)c1nnc(-c2noc3c2COCC3)n1CC(C)(C)SC,CCN(Cc1cnn(C)c1)c1nnc(-c2noc3c2COCC3)n1CC(C)(C)SC,True,False
CCc1ccc(N2C(=O)/C(=C/c3ccc(C#N)c(OC)c3)SC2=S)cc1,CCc1ccc(N2C(=O)/C(=C/c3ccc(C#N)c(OC)c3)SC2=S)cc1,True,False
COC(=O)c1ccnc(NC2C=CC(=O)C2)n1,COC(=O)c1ccnc(NC2C=CC(=O)C2)n1,True,False
C#Cc1ccc(C(=O)N(C)Cc2ccc(SCC3CCN(C)CC3)cc2OC)cn1,C#Cc1ccc(C(=O)N(C)Cc2ccc(SCC3CCN(C)CC3)cc2OC)cn1,True,False
Cc1cc2n[nH]c(CCNC(=O)c3scnc3CC3CCCC3)c2c(Nc2cccc(C#N)c2)c1,Cc1cc(Nc2cccc(C#N)c2)c2c(CCNC(=O)c3scnc3CC3CCCC3)[nH]nc2c1,True,False
Cn1cc(CN2CCC3(CCC(=O)N(Cc4cccnc4)C3)CC2)cc1C(=O)N1CC(F)C1,Cn1cc(CN2CCC3(CCC(=O)N(Cc4cccnc4)C3)CC2)cc1C(=O)N1CC(F)C1,True,False
C=CC(=O)Nc1cccc(Nc2cncc(N3CCCNCC3)n2)c1,C=CC(=O)Nc1cccc(Nc2cncc(N3CCCNCC3)n2)c1,True,False
Cc1cnn(C2CCCN(c3nnc(C(C)C)o3)C2)c1,Cc1cnn(C2CCCN(c3nnc(C(C)C)o3)C2)c1,True,False
Nc1nc(O)ncc1-c1ccc(Nc2ccc(O)c(Cl)c2)cc1,Nc1nc(O)ncc1-c1ccc(Nc2ccc(O)c(Cl)c2)cc1,True,False
Cc1cc(C(=O)N2CC3(C2)CCN(C(=O)c2cnn(C)c2)C3)[nH]n1,Cc1cc(C(=O)N2CC3(CCN(C(=O)c4cnn(C)c4)C3)C2)[nH]n1,True,False
CCC1C(NC(=O)NCCCN(C)CC(F)(F)F)CCN1Cc1ccccc1,CCC1C(NC(=O)NCCCN(C)CC(F)(F)F)CCN1Cc1ccccc1,True,False
CC(C)=CC(=O)NC(C)c1nnnn1C1CC1,CC(C)=CC(=O)NC(C)c1nnnn1C1CC1,True,False
COc1nc(C)c(Br)cc1C(=O)Nc1cc2n[nH]cc2c(Nc2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C)c4)c3c2)n1,COc1nc(C)c(Br)cc1C(=O)Nc1cc2n[nH]cc2c(Nc2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(C)c4)c3c2)n1,True,False
Cc1cc(C(C)NC(=O)N2CCC(N3CCN(C)CC3)CC2)c(C)s1,Cc1cc(C(C)NC(=O)N2CCC(N3CCN(C)CC3)CC2)c(C)s1,True,False
CC(C)c1noc(C2CCC(Oc3c(F)cc([N+](=O)[O-])c(NC(=N)N)c3N)C2)n1,CC(C)c1noc(C2CCC(Oc3c(F)cc([N+](=O)[O-])c(NC(=N)N)c3N)C2)n1,True,False
Cc1ncc(C(=O)NCC2(c3ccc(F)cc3)CC2)c(C2CC2)n1,Cc1ncc(C(=O)NCC2(c3ccc(F)cc3)CC2)c(C2CC2)n1,True,False
CC(=O)c1ccc(OCC(=O)O)c(C2=C(C(N)N3C(=O)C(COc4ccccc4)=C3C(=O)O)N(C(=O)CCCCN3CCC(F)CC3)CC2)c1F,CC(=O)c1ccc(OCC(=O)O)c(C2=C(C(N)N3C(=O)C(COc4ccccc4)=C3C(=O)O)N(C(=O)CCCCN3CCC(F)CC3)CC2)c1F,True,False
CCN(C)c1ccccc1-c1noc(Cc2csc(Nc3ccc(F)c(Cl)c3)n2)n1,CCN(C)c1ccccc1-c1noc(Cc2csc(Nc3ccc(F)c(Cl)c3)n2)n1,True,False
CN(CC(=O)Nc1sc2c(c1C(=O)Nc1ccccc1)CCCC2)C1CCOCC1,CN(CC(=O)Nc1sc2c(c1C(=O)Nc1ccccc1)CCCC2)C1CCOCC1,True,False
CC(c1ccc(Br)cc1)N1CCN(Cc2ccc(NC(=O)c3ccncc3)cc2)CC1,CC(c1ccc(Br)cc1)N1CCN(Cc2ccc(NC(=O)c3ccncc3)cc2)CC1,True,False
COC(=O)C(NS(=O)(=O)c1cn(Cc2ccccc2C(F)(F)F)c2ccccc12)c1cc2c(cc1[N+](=O)[O-])OCCO2,COC(=O)C(NS(=O)(=O)c1cn(Cc2ccccc2C(F)(F)F)c2ccccc12)c1cc2c(cc1[N+](=O)[O-])OCCO2,True,False
CC(=O)N1CC(C(=O)N2CC(C)(C)OCC2c2ccccc2F)(c2ccccc2F)C1,CC(=O)N1CC(C(=O)N2CC(C)(C)OCC2c2ccccc2F)(c2ccccc2F)C1,True,False
Cc1cccc(C2=CCN(C3CN(C(=O)C4CCCCC4)C3)CC2)c1,Cc1cccc(C2=CCN(C3CN(C(=O)C4CCCCC4)C3)CC2)c1,True,False
CC(=O)c1c[nH]ccc1=NC(=O)c1ccccc1OC(F)F,CC(=O)c1c[nH]ccc1=NC(=O)c1ccccc1OC(F)F,True,False
