smiles,canonical_smiles,mol_wt,rdkit_logp,hbd,hba,tpsa,rot_bonds,rings,heavy_atoms,qed,ro5_violations,murcko_scaffold
C=CC1(CNCC(=O)N(Cc2ccccc2)CC(F)(F)F)CCO1,C=CC1(CNCC(=O)N(Cc2ccccc2)CC(F)(F)F)CCO1,342.3610000000001,2.5122,1,3,41.57000000000001,8,2,24,0.7383547658018746,0,O=C(CNCC1CCO1)NCc1ccccc1
C#CC(=O)NCCc1ccc2c(c1)CCN(C(=O)OC(C)(C)C)C2,C#CC(=O)NCCc1ccc2c(c1)CCN(C(=O)OC(C)(C)C)C2,328.4120000000001,2.2717,1,3,58.64,3,2,24,0.8661261554614027,0,c1ccc2c(c1)CCNC2
COC(=O)c1cccc(-c2nc(-c3cccc4ncsc34)no2)c1,COC(=O)c1cccc(-c2nc(-c3cccc4ncsc34)no2)c1,337.36000000000007,3.799900000000002,0,7,78.11,3,4,24,0.5291673417309014,0,c1ccc(-c2nc(-c3cccc4ncsc34)no2)cc1
CC(NC(=O)CC#Cc1ccccc1)c1ccc(Oc2cccnc2)cc1,CC(NC(=O)CC#Cc1ccccc1)c1ccc(Oc2cccnc2)cc1,356.42500000000007,4.492900000000003,1,3,51.22,5,3,27,0.6852863116043074,0,O=C(CC#Cc1ccccc1)NCc1ccc(Oc2cccnc2)cc1
COc1ccc(CN2CCCN(S(=O)(=O)c3ccc(C)c(C)c3)CC2)cc1,COc1ccc(CN2CCCN(S(=O)(=O)c3ccc(C)c(C)c3)CC2)cc1,388.5330000000002,3.2086400000000017,0,4,49.85,5,3,27,0.7892329579681309,0,O=S(=O)(c1ccccc1)N1CCCN(Cc2ccccc2)CC1
O=C(Nc1cccnc1)Nc1nc2c(s1)COCC2,O=C(Nc1cccnc1)Nc1nc2c(s1)COCC2,276.321,2.2548000000000004,2,5,76.14,2,3,19,0.8817399254855421,0,O=C(Nc1cccnc1)Nc1nc2c(s1)COCC2
O=C(NC1CC12CCNCC2)c1cc2cc(Cl)ccc2o1,O=C(NC1CC12CCNCC2)c1cc2cc(Cl)ccc2o1,304.77700000000004,2.958100000000001,2,3,54.27,2,4,21,0.8966590117307047,0,O=C(NC1CC12CCNCC2)c1cc2ccccc2o1
CCOCC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,CCOCC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,531.6610000000003,4.360300000000004,2,8,96.78,12,4,39,0.2784328634202184,1,c1ccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)cc1
O=C(NCC1OCCc2cn(Cc3ccc(F)cc3)nc21)c1ccc2nsnc2c1,O=C(NCC1OCCc2cn(Cc3ccc(F)cc3)nc21)c1ccc2nsnc2c1,423.4730000000001,3.1190000000000015,1,6,81.92999999999999,5,5,30,0.5334317828366617,0,O=C(NCC1OCCc2cn(Cc3ccccc3)nc21)c1ccc2nsnc2c1
C=CC(=O)Nc1cccc(Nc2nccc(OC(C)(C)COC)n2)c1,C=CC(=O)Nc1cccc(Nc2nccc(OC(C)(C)COC)n2)c1,342.3990000000001,3.148500000000001,2,6,85.37,8,2,25,0.7169466179926154,0,c1ccc(Nc2ncccn2)cc1
CC(=O)Nc1ccc(NC(=O)c2ccn(-c3cccc([N+](=O)[O-])c3)n2)cc1,CC(=O)Nc1ccc(NC(=O)c2ccn(-c3cccc([N+](=O)[O-])c3)n2)cc1,365.3490000000001,2.991200000000001,2,5,119.16000000000001,5,3,27,0.531986236495365,0,O=C(Nc1ccccc1)c1ccn(-c2ccccc2)n1
CN1CCN(C2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)CC1,CN1CCN(C2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)CC1,371.31200000000024,3.2371000000000016,1,3,38.82,2,3,24,0.8676936363449086,0,O=C(Nc1ccccc1)N1CCC(N2CCNCC2)CC1
CCC(C)CC(=O)Nc1cc(F)c(N2CCOCC2)cc1F,CCC(C)CC(=O)Nc1cc(F)c(N2CCOCC2)cc1F,312.36,3.1761000000000017,1,3,41.57000000000001,5,2,22,0.9077531251549968,0,c1ccc(N2CCOCC2)cc1
C=CC(=O)N1CCCC(CSc2nncn2-c2cccc(OC)c2)C1,C=CC(=O)N1CCCC(CSc2nncn2-c2cccc(OC)c2)C1,358.46700000000016,2.792600000000001,0,5,60.25,6,3,25,0.5869452751415758,0,c1ccc(-n2cnnc2SCC2CCCNC2)cc1
CC(C)(C)c1nsc(NC(=O)c2ncoc2C2C=NN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)n1,CC(C)(C)c1nsc(NC(=O)c2ncoc2C2C=NN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)n1,522.4180000000002,5.389900000000004,2,8,125.61,4,4,34,0.47337791367652393,2,O=C(Nc1ncns1)c1ncoc1C1C=NN(C(=O)Nc2ccccc2)CC1
CC1(C)COC(CN2C3CCC2CN(Cc2ccc[nH]2)C3)C1,CC1(C)COC(CN2C3CCC2CN(Cc2ccc[nH]2)C3)C1,303.45000000000005,2.4784000000000006,1,3,31.5,4,4,22,0.9270632750766221,0,c1c[nH]c(CN2CC3CCC(C2)N3CC2CCCO2)c1
CCC(C)C(C)(O)CNCc1cc(Cl)c2c(c1)OCCCO2,CCC(C)C(C)(O)CNCc1cc(Cl)c2c(c1)OCCCO2,327.85200000000015,3.3880000000000017,2,4,50.72,6,2,22,0.8406088394084757,0,c1ccc2c(c1)OCCCO2
O=C(Nc1cc(Cl)ccc1-c1nc(C2CC2)no1)c1ccc2nncn2n1,O=C(Nc1cc(Cl)ccc1-c1nc(C2CC2)no1)c1ccc2nncn2n1,381.7830000000001,2.9574000000000007,1,7,111.10000000000001,4,5,27,0.5779657197119882,0,O=C(Nc1ccccc1-c1nc(C2CC2)no1)c1ccc2nncn2n1
CC(O)c1ccc(Nc2cnc3c(C4CC4)cnn3c2)cc1,CC(O)c1ccc(Nc2cnc3c(C4CC4)cnn3c2)cc1,294.358,3.403600000000001,2,4,62.45,4,4,22,0.7738390700316634,0,c1ccc(Nc2cnc3c(C4CC4)cnn3c2)cc1
COc1nc(Br)cc(Nc2cn3ncnc3cc2NC(=O)Nc2cccc(Cl)c2)c1N,COc1nc(Br)cc(Nc2cn3ncnc3cc2NC(=O)Nc2cccc(Cl)c2)c1N,503.7480000000002,4.518600000000001,4,7,131.49,5,4,31,0.2944429384240711,1,O=C(Nc1ccccc1)Nc1cc2ncnn2cc1Nc1ccncc1
CN1CCN(c2ccc(N(C)C(=O)c3cc(=O)c4cc(C#N)ccc4[nH]3)cc2)CC1,CN1CCN(c2ccc(N(C)C(=O)c3cc(=O)c4cc(C#N)ccc4[nH]3)cc2)CC1,401.4700000000001,2.4281800000000002,1,5,83.44,3,4,30,0.7288163046224965,0,O=C(Nc1ccc(N2CCNCC2)cc1)c1cc(=O)c2ccccc2[nH]1
COCC(NC(=O)NC(C)c1cnn(C)c1C)c1ccco1,COCC(NC(=O)NC(C)c1cnn(C)c1C)c1ccco1,306.36600000000004,2.06942,2,4,81.32000000000001,6,2,22,0.8557783023424242,0,O=C(NCc1cn[nH]c1)NCc1ccco1
O=C(Nc1ccc2c(c1)C(=O)N(c1nccs1)C2)NC1CCCN(C2CC2)C1,O=C(Nc1ccc2c(c1)C(=O)N(c1nccs1)C2)NC1CCCN(C2CC2)C1,397.5040000000003,3.051800000000002,2,5,77.57,4,5,28,0.8313049321375605,0,O=C(Nc1ccc2c(c1)C(=O)N(c1nccs1)C2)NC1CCCN(C2CC2)C1
Nc1ccc2c(c1)CCC21CCN(Cc2cnc3c(-c4nn[nH]n4)cnn3c2)CC1,Nc1ccc2c(c1)CCC21CCN(Cc2cnc3c(-c4nn[nH]n4)cnn3c2)CC1,401.47800000000007,1.9715999999999996,2,7,113.91,3,6,30,0.5045402056111756,0,c1ccc2c(c1)CCC21CCN(Cc2cnc3c(-c4nn[nH]n4)cnn3c2)CC1
COC(=O)c1c(NC(=O)c2cncc(Br)c2C)c(C#N)c2n1CCC2,COC(=O)c1c(NC(=O)c2cncc(Br)c2C)c(C#N)c2n1CCC2,403.2360000000003,2.8108000000000013,1,5,97.00999999999999,3,3,25,0.7954330256187023,0,O=C(Nc1cc2n(c1)CCC2)c1cccnc1
O=C(C1CC12CN(Cc1ccccc1O)C2)N1CCCNC1,O=C(C1CC12CN(Cc1ccccc1O)C2)N1CCCNC1,301.3900000000001,0.9934999999999998,2,4,55.81000000000001,3,4,22,0.8742031863805149,0,O=C(C1CC12CN(Cc1ccccc1)C2)N1CCCNC1
Cc1cc(S(=O)(=O)Nc2ccc(N3CCN(C)CC3)cn2)cc(C(F)(F)F)c1F,Cc1cc(S(=O)(=O)Nc2ccc(N3CCN(C)CC3)cn2)cc(C(F)(F)F)c1F,432.4430000000001,3.1005200000000013,1,5,65.54,4,3,29,0.7526268541420615,0,O=S(=O)(Nc1ccc(N2CCNCC2)cn1)c1ccccc1
CSc1nccnc1C(=O)Nc1nc(-n2cnc3c(Nc4ncccn4)ncnc32)c2ccccc2n1,CSc1nccnc1C(=O)Nc1nc(-n2cnc3c(Nc4ncccn4)ncnc32)c2ccccc2n1,508.5310000000002,3.0565000000000007,2,12,162.07,6,6,37,0.3166745360305964,2,O=C(Nc1nc(-n2cnc3c(Nc4ncccn4)ncnc32)c2ccccc2n1)c1cnccn1
C=C(C)C(C)(C)C(=O)Nc1ccc(CN2CCN(C)CC2)cc1,C=C(C)C(C)(C)C(=O)Nc1ccc(CN2CCN(C)CC2)cc1,315.46100000000007,2.974800000000002,1,3,35.580000000000005,5,2,23,0.8486364441649418,0,c1ccc(CN2CCNCC2)cc1
CCCc1cc(C(=O)N2CCC(NC(=O)c3ccon3)C2C)n[nH]1,CCCc1cc(C(=O)N2CCC(NC(=O)c3ccon3)C2C)n[nH]1,331.37600000000003,1.3832,2,5,104.12,5,3,24,0.8612110998266969,0,O=C(NC1CCN(C(=O)c2cc[nH]n2)C1)c1ccon1
COCCN(Cc1ccc(F)c(Cl)c1)C(=O)c1cc(C(=O)Oc2ccc(OC)cc2)ccc1N1CCOCC1,COCCN(Cc1ccc(F)c(Cl)c1)C(=O)c1cc(C(=O)Oc2ccc(OC)cc2)ccc1N1CCOCC1,557.0180000000001,4.832300000000005,0,7,77.54,10,4,39,0.26132306496726176,1,O=C(Oc1ccccc1)c1ccc(N2CCOCC2)c(C(=O)NCc2ccccc2)c1
Fc1cc(Nc2ncnc3c(Br)c[nH]c23)c(Cl)cc1-c1nc2ccccc2o1,Fc1cc(Nc2ncnc3c(Br)c[nH]c23)c(Cl)cc1-c1nc2ccccc2o1,458.67800000000017,6.064700000000001,2,5,79.63000000000001,3,5,28,0.3431849650300423,1,c1ccc2oc(-c3ccc(Nc4ncnc5cc[nH]c45)cc3)nc2c1
COc1cc2c(cc1Nc1ccc(Oc3ccccc3)cc1)NC(=O)CC2NC1CCN(C(=O)C(F)(F)F)CC1,COc1cc2c(cc1Nc1ccc(Oc3ccccc3)cc1)NC(=O)CC2NC1CCN(C(=O)C(F)(F)F)CC1,554.5690000000001,5.757300000000005,3,6,91.92999999999998,7,5,40,0.34426539388865446,2,O=C1CC(NC2CCNCC2)c2ccc(Nc3ccc(Oc4ccccc4)cc3)cc2N1
O=C(c1cc2c(Nc3ccccc3)ncnc2c(Cl)c1F)N1CC=CC1,O=C(c1cc2c(Nc3ccccc3)ncnc2c(Cl)c1F)N1CC=CC1,368.79900000000015,4.177900000000002,1,4,58.120000000000005,3,4,26,0.7045365615110458,0,O=C(c1ccc2ncnc(Nc3ccccc3)c2c1)N1CC=CC1
CN(C)c1ccc(CNC(=O)N2CC3CC4CC3C2C4OCc2cnn(Cc3ccccc3)c2)cc1,CN(C)c1ccc(CNC(=O)N2CC3CC4CC3C2C4OCc2cnn(Cc3ccccc3)c2)cc1,485.6320000000002,4.132600000000003,1,4,62.63,8,6,36,0.5211877488091573,0,O=C(NCc1ccccc1)N1CC2CC3CC2C1C3OCc1cnn(Cc2ccccc2)c1
N#CCCS(=O)(=O)c1ccccc1Nc1ccc(NC(CN)c2ccccc2)cn1,N#CCCS(=O)(=O)c1ccccc1Nc1ccc(NC(CN)c2ccccc2)cn1,421.5260000000002,3.624480000000002,3,7,120.89999999999999,9,3,30,0.4822916149715152,0,c1ccc(CNc2ccc(Nc3ccccc3)nc2)cc1
CCOc1ccccc1-c1nnc(SCC(=O)Nc2cc(C(N)=O)n(C)c2)n1N,CCOc1ccccc1-c1nnc(SCC(=O)Nc2cc(C(N)=O)n(C)c2)n1N,415.4790000000001,1.2257999999999993,3,7,143.08,8,3,29,0.3706786499427763,0,O=C(CSc1nnc(-c2ccccc2)[nH]1)Nc1cc[nH]c1
COC(=O)c1ccc(Nc2ccc3ncnc(Nc4ccc(C(C)C)cc4)c3c2)cc1,COC(=O)c1ccc(Nc2ccc3ncnc(Nc4ccc(C(C)C)cc4)c3c2)cc1,412.49300000000017,6.027000000000005,2,6,76.14,6,4,31,0.3768132327907007,1,c1ccc(Nc2ccc3ncnc(Nc4ccccc4)c3c2)cc1
Cc1ncc(C(=O)N2CC(C)OC(c3ccccc3)C2)n1C,Cc1ncc(C(=O)N2CC(C)OC(c3ccccc3)C2)n1C,299.3740000000001,2.3307200000000003,0,3,47.36000000000001,2,3,22,0.8548450761726083,0,O=C(c1cnc[nH]1)N1CCOC(c2ccccc2)C1
CN(Cc1ccccc1)Cc1nnc2n1CCN(C(=O)C(N)CC(=O)O)CC2,CN(Cc1ccccc1)Cc1nnc2n1CCN(C(=O)C(N)CC(=O)O)CC2,386.45600000000013,0.0968000000000026,2,6,117.58,7,3,28,0.6926792282091846,0,c1ccc(CNCc2nnc3n2CCNCC3)cc1
C#CC(=O)Nc1ncc2c(NCc3cccc(Oc4ccc(Nc5ccc(N)c(C)c5)cc4)c3)cc(CC)nc2n1,C#CC(=O)Nc1ncc2c(NCc3cccc(Oc4ccc(Nc5ccc(N)c(C)c5)cc4)c3)cc(CC)nc2n1,543.6310000000001,6.1975200000000035,4,8,127.08,9,5,41,0.12788655254898634,2,c1ccc(Nc2ccc(Oc3cccc(CNc4ccnc5ncncc45)c3)cc2)cc1
Cc1ncc(Nc2cncc(Nc3c(Br)cc(Br)cc3C#N)c2)o1,Cc1ncc(Nc2cncc(Nc3c(Br)cc(Br)cc3C#N)c2)o1,449.1060000000001,5.2619000000000025,2,6,86.77,4,3,24,0.5653804060773774,1,c1ccc(Nc2cncc(Nc3cnco3)c2)cc1
Cc1ccc(NC(=O)Nc2ccccc2)cc1NC(=O)Nc1cc2n(n1)CCN(Cc1ccccc1)C2,Cc1ccc(NC(=O)Nc2ccccc2)cc1NC(=O)Nc1cc2n(n1)CCN(Cc1ccccc1)C2,495.58700000000033,5.495320000000003,4,4,103.32,6,5,37,0.2837597340402836,1,O=C(Nc1ccccc1)Nc1cccc(NC(=O)Nc2cc3n(n2)CCN(Cc2ccccc2)C3)c1
CCNCC1CN(C(=O)c2cnc3n2CCC3)CCC1C(F)(F)F,CCNCC1CN(C(=O)c2cnc3n2CCC3)CCC1C(F)(F)F,344.381,2.0793999999999997,1,3,50.160000000000004,4,3,24,0.9098431088826944,0,O=C(c1cnc2n1CCC2)N1CCCCC1
COc1cccnc1C(=O)Nc1ccc2c(c1)N(C(=O)/C=C\C(=O)C(C)(C)O)CC2,COc1cccnc1C(=O)Nc1ccc2c(c1)N(C(=O)/C=C\C(=O)C(C)(C)O)CC2,409.44200000000023,2.1277999999999997,2,6,108.83,6,3,30,0.7077659544653342,0,O=C(Nc1ccc2c(c1)NCC2)c1ccccn1
NS(=O)(=O)c1ccc(-c2ccnc(Nc3cccc(F)c3F)n2)cc1,NS(=O)(=O)c1ccc(-c2ccnc(Nc3cccc(F)c3F)n2)cc1,362.36100000000005,2.812800000000001,2,5,97.97000000000001,4,3,25,0.7436533865013006,0,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
Cc1cc(NC(=O)c2cccc3nccnc23)n(-c2ccc(F)cc2)n1,Cc1cc(NC(=O)c2cccc3nccnc23)n(-c2ccc(F)cc2)n1,347.35300000000007,3.5153200000000018,1,4,72.7,3,4,26,0.6154046899438502,0,O=C(Nc1ccnn1-c1ccccc1)c1cccc2nccnc12
CC(=O)NC(C)c1ccc(S(=O)(=O)Nc2ccnc(Br)c2Cl)s1,CC(=O)NC(C)c1ccc(S(=O)(=O)Nc2ccnc(Br)c2Cl)s1,438.7560000000001,3.5569000000000015,2,5,88.16,5,2,23,0.6987167706567105,0,O=S(=O)(Nc1ccncc1)c1cccs1
O=C(Nc1cc2ccccc2nc1Br)c1cc(Cl)c(Cl)c([N+](=O)[O-])c1,O=C(Nc1cc2ccccc2nc1Br)c1cc(Cl)c(Cl)c([N+](=O)[O-])c1,441.0680000000001,5.464600000000002,1,4,85.13,3,3,25,0.3323152433157646,1,O=C(Nc1cnc2ccccc2c1)c1ccccc1
CC(=O)N1CCCC1C(=O)Nc1cccc(C(F)(F)F)c1O,CC(=O)N1CCCC1C(=O)Nc1cccc(C(F)(F)F)c1O,316.27900000000005,2.3604,2,3,69.64,2,2,22,0.8230397735688578,0,O=C(Nc1ccccc1)C1CCCN1
COc1ccc(C(=O)NC2CN(CCCC3CCOC3)CC2O)o1,COc1ccc(C(=O)NC2CN(CCCC3CCOC3)CC2O)o1,338.40400000000005,0.879799999999999,2,6,84.17,7,3,24,0.7677751283178822,0,O=C(NC1CCN(CCCC2CCOC2)C1)c1ccco1
C=CCNCC(NC(=O)c1cc(C)c(C)cc1Cl)C(C)(C)C,C=CCNCC(NC(=O)c1cc(C)c(C)cc1Cl)C(C)(C)C,322.8800000000001,3.876940000000003,2,2,41.129999999999995,6,1,22,0.616222694787175,0,c1ccccc1
NCC1CN(C(=O)Nc2ccc(Nc3ncccn3)cc2)CCO1,NCC1CN(C(=O)Nc2ccc(Nc3ncccn3)cc2)CCO1,328.37600000000015,1.4115999999999993,3,6,105.4,4,3,24,0.7835595989014801,0,O=C(Nc1ccc(Nc2ncccn2)cc1)N1CCOCC1
CC(C)(C)OC(=O)N1CCCC(C2CN(Cc3ccc(O)cc3C#N)CCO2)CC1,CC(C)(C)OC(=O)N1CCCC(C2CN(Cc3ccc(O)cc3C#N)CCO2)CC1,415.5340000000002,3.5018800000000025,1,6,86.03000000000002,3,3,30,0.8131523454545275,0,c1ccc(CN2CCOC(C3CCCNCC3)C2)cc1
Cc1cc(O)cc(Nc2cnc3ccnn3c2)c1,Cc1cc(O)cc(Nc2cnc3ccnn3c2)c1,240.26600000000002,2.4869199999999996,2,4,62.45,2,3,18,0.7220124933849638,0,c1ccc(Nc2cnc3ccnn3c2)cc1
CC(=O)Nc1cc(NCc2ccc(Br)cc2Cl)ccc1N(C)CCN(C)C,CC(=O)Nc1cc(NCc2ccc(Br)cc2Cl)ccc1N(C)CCN(C)C,453.81200000000024,4.670800000000004,2,4,47.61000000000001,8,2,27,0.6095980797098238,0,c1ccc(CNc2ccccc2)cc1
CCN(CCNC(=O)Cc1cccnc1)Cc1ncnn1C(C)(C)C,CCN(CCNC(=O)Cc1cccnc1)Cc1ncnn1C(C)(C)C,344.4630000000001,1.608899999999999,1,5,75.94,8,2,25,0.7872426641491324,0,O=C(Cc1cccnc1)NCCNCc1ncn[nH]1
Cc1ccnc(CNCC(O)CN(C)C(=O)COc2ccccc2)n1,Cc1ccnc(CNCC(O)CN(C)C(=O)COc2ccccc2)n1,344.415,0.7729199999999998,2,6,87.58000000000001,9,2,25,0.6987266299503617,0,O=C(COc1ccccc1)NCCCNCc1ncccn1
COc1ccc2c(c1)OCC(C(=O)N1CCCC3(CN(C(=O)Nc4ccc(F)c(Cl)c4)C3)C1)O2,COc1ccc2c(c1)OCC(C(=O)N1CCCC3(CN(C(=O)Nc4ccc(F)c(Cl)c4)C3)C1)O2,489.93100000000015,3.7840000000000025,1,5,80.34,3,5,34,0.7093608184765293,0,O=C(Nc1ccccc1)N1CC2(CCCN(C(=O)C3COc4ccccc4O3)C2)C1
CCN1CCN(Cc2nc3ncc(Br)cn3n2)CC1c1nc2ccccc2n1CC(C)(C)C,CCN1CCN(Cc2nc3ncc(Br)cn3n2)CC1c1nc2ccccc2n1CC(C)(C)C,511.4720000000003,4.161400000000003,0,6,67.38,5,5,33,0.4010673161535114,1,c1ccc2[nH]c(C3CN(Cc4nc5ncccn5n4)CCN3)nc2c1
Cc1nnc(NCC2(c3ccc(F)cc3Cl)CC2)nc1Nc1cc2cccnc2cc1O,Cc1nnc(NCC2(c3ccc(F)cc3Cl)CC2)nc1Nc1cc2cccnc2cc1O,450.90500000000014,5.113620000000004,3,7,95.85000000000001,6,5,32,0.3509484303342096,1,c1ccc(C2(CNc3nncc(Nc4ccc5ncccc5c4)n3)CC2)cc1
COc1ccccc1N1CCC(N2C3CCC2CN(C2CCNCC2)C3)C1=O,COc1ccccc1N1CCC(N2C3CCC2CN(C2CCNCC2)C3)C1=O,384.52400000000017,1.7011,1,5,48.050000000000004,4,5,28,0.8563552513515775,0,O=C1C(N2C3CCC2CN(C2CCNCC2)C3)CCN1c1ccccc1
O=C1C(=O)/C(=C\c2nccn2Cc2ccccc2)S/C1=C\c1ccc(Cl)s1,O=C1C(=O)/C(=C\c2nccn2Cc2ccccc2)S/C1=C\c1ccc(Cl)s1,412.9230000000001,4.913300000000002,0,5,51.96,4,4,27,0.45081030517391046,0,O=C1C(=O)/C(=C\c2nccn2Cc2ccccc2)S/C1=C\c1cccs1
COc1cccc(C(C)C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)c1,COc1cccc(C(C)C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)c1,450.9010000000001,5.916700000000004,2,5,76.14,6,4,32,0.38123140266637023,1,O=C(Cc1ccccc1)Nc1ccc2ncnc(Nc3ccccc3)c2c1
O=C(NC(CCO)C1CCCC1)c1cc(Br)cnc1Br,O=C(NC(CCO)C1CCCC1)c1cc(Br)cnc1Br,406.11799999999994,3.2776000000000023,2,3,62.22,5,2,20,0.738563954189751,0,O=C(NCC1CCCC1)c1cccnc1
Cc1ccc(CN2CC(NC(=O)C(C)C3CCC3)C(OCc3ccc4c(c3)OCO4)C2)cc1,Cc1ccc(CN2CC(NC(=O)C(C)C3CCC3)C(OCc3ccc4c(c3)OCO4)C2)cc1,450.5790000000003,4.045720000000004,1,5,60.030000000000015,8,5,33,0.6576967332102531,0,O=C(CC1CCC1)NC1CN(Cc2ccccc2)CC1OCc1ccc2c(c1)OCO2
CN(C(=O)c1ccc(OC2CC2(F)F)cc1)C(CC#N)c1ccccc1,CN(C(=O)c1ccc(OC2CC2(F)F)cc1)C(CC#N)c1ccccc1,356.372,4.199980000000003,0,3,53.33,6,3,26,0.7794070413604556,0,O=C(NCc1ccccc1)c1ccc(OC2CC2)cc1
Cc1nn(C)c(C)c1CC(=O)N1CC2CCN(C(=O)COC(C)C)C2C1,Cc1nn(C)c(C)c1CC(=O)N1CC2CCN(C(=O)COC(C)C)C2C1,362.47400000000016,1.0637400000000008,0,4,67.67,5,3,26,0.7856196282282546,0,O=C(Cc1cn[nH]c1)N1CC2CCNC2C1
CC(O)c1cn(-c2ccc(Nc3ccc(N4CCN(C)CC4)cc3)cc2)c2ccc(O)cc12,CC(O)c1cn(-c2ccc(Nc3ccc(N4CCN(C)CC4)cc3)cc2)c2ccc(O)cc12,442.5630000000002,4.884800000000005,3,5,63.900000000000006,5,5,33,0.41098489863838195,0,c1ccc2c(c1)ccn2-c1ccc(Nc2ccc(N3CCNCC3)cc2)cc1
COc1ccc(-c2nnc(N3CCSC(C)C3C)n2CC2(O)CCN(C)C2)cc1OC,COc1ccc(-c2nnc(N3CCSC(C)C3C)n2CC2(O)CCN(C)C2)cc1OC,447.6050000000003,2.3590999999999998,1,8,75.88000000000001,6,4,31,0.7234016756133276,0,c1ccc(-c2nnc(N3CCSCC3)n2CC2CCNC2)cc1
CCc1nc2cc(NC(=O)c3c(C)nn(-c4ccccn4)c3C)ccc2n1C1CC1,CCc1nc2cc(NC(=O)c3c(C)nn(-c4ccccn4)c3C)ccc2n1C1CC1,400.48600000000016,4.383440000000003,1,4,77.63,5,5,30,0.5391301722593052,0,O=C(Nc1ccc2c(c1)ncn2C1CC1)c1cnn(-c2ccccn2)c1
COc1ccc(NC(=O)C(=O)Nc2cc(C3CC3)ccn2)cc1F,COc1ccc(NC(=O)C(=O)Nc2cc(C3CC3)ccn2)cc1F,329.331,2.6839000000000004,2,4,80.32,4,3,24,0.8452850704698518,0,O=C(Nc1ccccc1)C(=O)Nc1cc(C2CC2)ccn1
COc1ccc(NC(=O)N2CCC(N3CCN(c4cccc(Br)c4)CC3)CC2)cc1OC,COc1ccc(NC(=O)N2CCC(N3CCN(c4cccc(Br)c4)CC3)CC2)cc1OC,503.4410000000002,4.284800000000003,1,5,57.28,5,4,32,0.6603540884261504,1,O=C(Nc1ccccc1)N1CCC(N2CCN(c3ccccc3)CC2)CC1
N#Cc1ccc2c(c1)CCC2NS(=O)(=O)c1ccc(Nc2ccc3c(c2)CCC3=O)cc1,N#Cc1ccc2c(c1)CCC2NS(=O)(=O)c1ccc(Nc2ccc3c(c2)CCC3=O)cc1,443.52800000000025,4.396580000000004,2,5,99.06,5,5,32,0.6090606934671409,0,O=C1CCc2cc(Nc3ccc(S(=O)(=O)NC4CCc5ccccc54)cc3)ccc21
CCN1CCC(CNC(=O)CS(=O)(=O)C2CCC2)C1,CCN1CCC(CNC(=O)CS(=O)(=O)C2CCC2)C1,288.41300000000007,0.41170000000000107,1,4,66.48,6,2,19,0.768684425660231,0,O=C(CS(=O)(=O)C1CCC1)NCC1CCNC1
CNc1ncc(C=Cc2ccc([N+](=O)[O-])cc2)s1,CNc1ncc(C=Cc2ccc([N+](=O)[O-])cc2)s1,261.306,3.2634000000000016,1,5,68.06,4,2,18,0.6771555583501428,0,C(=Cc1cncs1)c1ccccc1
Cc1ccc(N2C(=O)/C(=C/c3ccc(OC(C)C#N)c(Br)c3)C(=O)N(O)C2=O)cc1,Cc1ccc(N2C(=O)/C(=C/c3ccc(OC(C)C#N)c(Br)c3)C(=O)N(O)C2=O)cc1,470.27900000000017,3.8164000000000025,1,6,110.94,4,3,30,0.41342187333228936,0,O=C1NC(=O)N(c2ccccc2)C(=O)/C1=C/c1ccccc1
COc1ccc(NC(=O)N2CCCC(C)(O)CC2)cc1OC(C)C,COc1ccc(NC(=O)N2CCCC(C)(O)CC2)cc1OC(C)C,336.432,3.2512000000000016,2,4,71.03,4,2,24,0.8852589476906392,0,O=C(Nc1ccccc1)N1CCCCCC1
C=CC(=O)Nc1cc2c(Nc3ccc(OC)c(Cl)c3)ncnc2cc1OCC1CN2CCC1CC2,C=CC(=O)Nc1cc2c(Nc3ccc(OC)c(Cl)c3)ncnc2cc1OCC1CN2CCC1CC2,493.99500000000035,4.880500000000004,2,7,88.61,8,6,35,0.43213473460694507,0,c1ccc(Nc2ncnc3cc(OCC4CN5CCC4CC5)ccc23)cc1
Cc1ccc(N(C)c2nnc(C3COc4ccccc4O3)n2CC2CCOC2)cc1,Cc1ccc(N(C)c2nnc(C3COc4ccccc4O3)n2CC2CCOC2)cc1,406.4860000000003,3.903420000000003,0,6,61.64,5,5,30,0.6403989189540682,0,c1ccc(Nc2nnc(C3COc4ccccc4O3)n2CC2CCOC2)cc1
CCc1cnc(CNC2(c3cccc(Cl)c3)CC2)s1,CCc1cnc(CNC2(c3cccc(Cl)c3)CC2)s1,292.83500000000004,4.137800000000003,1,3,24.92,5,3,19,0.8958093330151315,0,c1ccc(C2(NCc3nccs3)CC2)cc1
